ncb,month,stock_eur_m,approx_share,portfolio_yield_pct,ref_pct,carry_eur_m_pa,key_share,carry_per_keypp_eur_m_pa,carry_per_keypp_demeaned
LU,2017-12-01,2120.0,1.0,-0.24606116481860507,0.0,-5.2164966941544275,0.00364,-14.331034874050625,-78.02817395237173
LU,2018-01-01,2144.0,1.0,-0.24544118622189037,0.0,-5.2622590325973295,0.00364,-14.456755584058598,-78.79577595118303
LU,2018-02-01,2166.222222222222,1.0,-0.2439141133558754,0.0,-5.283721726651274,0.00364,-14.515719029261742,-79.69261161058665
LU,2018-03-01,2190.222222222222,1.0,-0.2429512368022511,0.0,-5.321171977606638,0.00364,-14.618604334084171,-80.61493141267059
LU,2018-04-01,2225.777777777778,1.0,-0.24213895612728967,0.0,-5.389475076824296,0.00364,-14.80625021105576,-81.57270062245061
LU,2018-05-01,2235.5555555555557,1.0,-0.24207782069553094,0.0,-5.411784169326759,0.00364,-14.867538926721865,-82.4785724304421
LU,2018-06-01,2240.0,1.0,-0.24216779941263442,0.0,-5.424558706843011,0.00364,-14.902633810008272,-83.49867802628741
LU,2018-07-01,2245.333333333333,1.0,-0.24230757976492265,0.0,-5.440612857655062,0.00364,-14.94673861993149,-84.31740332613457
LU,2018-08-01,2286.222222222222,1.0,-0.2432273425162978,0.0,-5.560717555128159,0.00364,-15.276696580022415,-85.43372447355848
LU,2018-09-01,2305.777777777778,1.0,-0.24339352593980673,0.0,-5.612113833669855,0.00364,-15.417895147444657,-86.4061457257714
LU,2018-10-01,2309.333333333333,1.0,-0.2434088716345265,0.0,-5.621122208946665,0.00364,-15.442643431172158,-87.57955506743345
LU,2018-11-01,2316.4444444444443,1.0,-0.24360919397338623,0.0,-5.643071639952395,0.00364,-15.502944065803284,-88.5627022890632
LU,2018-12-01,2322.6666666666665,1.0,-0.24378735424996772,0.0,-5.662367614712583,0.00364,-15.555954985474129,-89.76057521220966
LU,2019-01-01,2324.4444444444443,1.0,-0.2438565678464034,0.0,-5.668310443718621,0.00364,-15.57228143878742,-90.37860134214642
LU,2019-02-01,2326.222222222222,1.0,-0.24394247762510154,0.0,-5.674644123954584,0.00364,-15.589681659215891,-90.57149769839697
LU,2019-03-01,2328.0,1.0,-0.24406191738668928,0.0,-5.681761436762127,0.00364,-15.60923471637947,-91.02851093232127
LU,2019-04-01,2334.222222222222,1.0,-0.24461494405195874,0.0,-5.709856382937277,0.00364,-15.686418634443068,-91.2466703001069
LU,2019-05-01,2336.0,1.0,-0.2448256014584843,0.0,-5.7191260500701935,0.00364,-15.711884752940092,-91.32643075224068
LU,2019-06-01,2336.8888888888887,1.0,-0.24496574296883,0.0,-5.724577229022702,0.00364,-15.726860519293139,-91.0895823463664
LU,2019-07-01,2352.0,1.0,-0.2479123410236994,0.0,-5.83089826087741,0.00364,-16.01895126614673,-91.41819285629562
LU,2019-08-01,2354.6666666666665,1.0,-0.24857002662204933,0.0,-5.852995560193855,0.00364,-16.079658132400702,-91.30337613308672
LU,2019-09-01,2376.0,1.0,-0.25330376410625055,0.0,-6.018497435164513,0.00364,-16.534333613089323,-91.46099374588499
LU,2019-10-01,2379.555555555555,1.0,-0.25397183896377934,0.0,-6.04340100360922,0.00364,-16.60275000991544,-91.18166866033494
LU,2019-11-01,2407.111111111111,1.0,-0.25816587051429296,0.0,-6.2143393542462695,0.00364,-17.07236086331393,-91.62326472396325
LU,2019-12-01,2417.777777777778,1.0,-0.2597544697370074,0.0,-6.280285846085868,0.00364,-17.253532544191945,-91.74072465554073
