month,ncb,programme,stock_eur_m,gross_purchases_eur_m,purchase_yield_pct,portfolio_yield_pct,yield_method
2022-01-01,LT,PSPP,4976.888888888889,128.29930855069517,0.06035049844847276,0.07210278753677586,single_maturity_ea_slope
2022-02-01,LT,PSPP,5024.888888888889,86.76081689165801,0.08116923581664676,0.07225933079105697,single_maturity_ea_slope
2022-03-01,LT,PSPP,5016.0,30.17274737424011,0.07260679770029696,0.07226142090893443,single_maturity_ea_slope
2022-04-01,LT,PSPP,5145.777777777777,169.32366235677455,0.0951125263155149,0.07301334472364954,single_maturity_ea_slope
2022-05-01,LT,PSPP,5150.222222222222,44.89867225716272,0.08223020899128916,0.07309369561922953,single_maturity_ea_slope
2022-06-01,LT,PSPP,5231.11111111111,121.80263390177574,0.07532868151645208,0.07314573564729103,single_maturity_ea_slope
2022-07-01,LT,PSPP,5277.333333333333,88.259437837066,0.014238646275863104,0.07216055880433878,single_maturity_ea_slope
2022-08-01,LT,PSPP,5307.555555555556,73.08555338964736,0.03431205776833099,0.0716393812840602,single_maturity_ea_slope
2022-09-01,LT,PSPP,5261.333333333333,0.0,0.0953731296994221,0.0716393812840602,single_maturity_ea_slope
2022-10-01,LT,PSPP,5304.888888888889,86.4561861274191,0.04582878388790487,0.07121873424332469,single_maturity_ea_slope
2022-11-01,LT,PSPP,5329.777777777777,68.61530571125012,2.8217130009844054,0.10662846666338222,single_maturity_ea_slope
2022-12-01,LT,PSPP,5355.555555555556,70.23705186668201,2.850342788968924,0.1426117373369962,single_maturity_ea_slope
2023-01-01,LT,PSPP,5434.666666666666,124.69806681042566,2.858935250027229,0.20493760047441828,single_maturity_ea_slope
2023-02-01,LT,PSPP,5473.777777777777,85.84887054236918,2.872185859197155,0.24676981576767565,single_maturity_ea_slope
2023-03-01,LT,PSPP,5489.777777777777,63.56497895184026,2.857224093536302,0.2769957152371935,single_maturity_ea_slope
2023-04-01,LT,PSPP,5474.666666666666,32.84292258715719,2.8250625481778204,0.29228175306132376,single_maturity_ea_slope
2023-05-01,LT,PSPP,5487.11111111111,60.773069679849236,2.796978521777293,0.3200227825702461,single_maturity_ea_slope
2023-06-01,LT,PSPP,5441.777777777777,3.105147520402056,2.8457030199481816,0.3214639677943926,single_maturity_ea_slope
2023-07-01,LT,PSPP,5441.777777777777,48.448876226654,2.868028486977365,0.34413637270164843,single_maturity_ea_slope
2023-08-01,LT,PSPP,5352.888888888889,0.0,2.816137775263119,0.34413637270164843,single_maturity_ea_slope
2023-09-01,LT,PSPP,5352.888888888889,47.70845712022183,2.8130494105607142,0.36614094523158663,single_maturity_ea_slope
2023-10-01,LT,PSPP,5352.888888888889,48.120180590515005,2.7774300588206646,0.38781740256338354,single_maturity_ea_slope
2023-11-01,LT,PSPP,5352.888888888889,48.539072260508604,2.784111305241204,0.40954658194929056,single_maturity_ea_slope
2023-12-01,LT,PSPP,5352.888888888889,49.019129019129025,2.7626936583759214,0.4310955478506333,single_maturity_ea_slope
2024-01-01,LT,PSPP,5150.222222222222,0.0,2.7374511332190874,0.4310955478506333,single_maturity_ea_slope
2024-02-01,LT,PSPP,5150.222222222222,46.09937542268369,2.7705482074241488,0.45203586882783986,single_maturity_ea_slope
2024-03-01,LT,PSPP,5150.222222222222,46.498936639781704,2.797822564773987,0.47321487475006946,single_maturity_ea_slope
2024-04-01,LT,PSPP,5008.888888888889,0.0,2.7838960174482303,0.47321487475006946,single_maturity_ea_slope
2024-05-01,LT,PSPP,5008.888888888889,44.73820015084752,2.801724318601034,0.49401256538825244,single_maturity_ea_slope
2024-06-01,LT,PSPP,4809.777777777777,0.0,2.8013430878028913,0.49401256538825244,single_maturity_ea_slope
2024-07-01,LT,PSPP,4809.777777777777,41.882425790471764,2.777483763112717,0.5138965012792701,single_maturity_ea_slope
2024-08-01,LT,PSPP,4714.666666666666,0.0,2.7400748798238634,0.5138965012792701,single_maturity_ea_slope
2024-09-01,LT,PSPP,4714.666666666666,40.88333911434847,2.7209782022801354,0.5330352603930479,single_maturity_ea_slope
2024-10-01,LT,PSPP,4714.666666666666,41.22653608487816,2.708275344924478,0.5520562474910843,single_maturity_ea_slope
2024-11-01,LT,PSPP,4638.222222222222,0.0,2.728780896597817,0.5520562474910843,single_maturity_ea_slope
2024-12-01,LT,PSPP,4638.222222222222,40.55808169134507,2.7258569343086134,0.5710646480403806,single_maturity_ea_slope
2025-01-01,LT,PSPP,4638.222222222222,40.94475831763967,2.7057196161948487,0.5899087067281849,single_maturity_ea_slope
2025-02-01,LT,PSPP,4638.222222222222,41.29471351693574,2.701154706682,0.6087054125682295,single_maturity_ea_slope
